Facility,Occupancy Type,Month,Date,Time,Day,Occupancy,Temperature max,Temperature min,Maximum Heat Index,Minimum Wind Chill Index,Rain,Raining type,Temperature
Monett Lot - North,Transient,March,03 30 2017,10:44:35 AM,Thu,242,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 30 2017,11:46:43 AM,Thu,249,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 30 2017,12:56:24 PM,Thu,248,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 30 2017,1:57:48 PM,Thu,246,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 30 2017,2:58:02 PM,Thu,241,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 30 2017,4:05:13 PM,Thu,226,61.39,46.42,-996,41.37,0.72,Rain,< 57
Monett Lot - North,Transient,March,03 31 2017,8:18:03 AM,Fri,67,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,9:18:19 AM,Fri,199,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,10:20:41 AM,Fri,250,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,11:24:04 AM,Fri,239,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,12:26:10 PM,Fri,235,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,1:26:59 PM,Fri,246,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,2:29:56 PM,Fri,219,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,3:38:15 PM,Fri,178,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,March,03 31 2017,4:44:17 PM,Fri,104,63.07,44.97,-996,38.58,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,8:56:26 AM,Sat,103,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,10:01:58 AM,Sat,45,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,11:10:18 AM,Sat,52,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,12:12:50 PM,Sat,63,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,1:15:42 PM,Sat,57,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,2:19:34 PM,Sat,46,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,3:24:30 PM,Sat,30,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 01 2017,4:29:13 PM,Sat,18,71.65,42.14,-996,38.01,0,No rain,< 57
Monett Lot - North,Transient,April,04 02 2017,8:20:52 AM,Sun,-2,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,9:21:05 AM,Sun,-2,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,10:22:46 AM,Sun,1,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,11:24:27 AM,Sun,2,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,12:26:36 PM,Sun,6,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,1:34:46 PM,Sun,15,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,2:41:14 PM,Sun,19,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,3:43:28 PM,Sun,23,75.81,45.9,-996,41.36,0.62,Rain,< 66
Monett Lot - North,Transient,April,04 02 2017,4:50:56 PM,Sun,19,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,8:46:55 AM,Mon,146,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,9:51:17 AM,Mon,251,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,10:56:23 AM,Mon,256,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,12:02:11 PM,Mon,251,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,1:06:49 PM,Mon,255,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,2:10:07 PM,Mon,251,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,3:12:57 PM,Mon,255,61.61,53.74,-996,-996,0.36,Rain,< 66
Monett Lot - North,Transient,April,04 03 2017,4:15:42 PM,Mon,231,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,8:20:42 AM,Tue,116,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,9:21:56 AM,Tue,251,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,10:31:51 AM,Tue,252,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,11:32:21 AM,Tue,250,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,12:34:04 PM,Tue,254,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,1:37:08 PM,Tue,240,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,2:45:17 PM,Tue,251,74.75,51.35,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,3:53:15 PM,Tue,241,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 04 2017,4:58:25 PM,Tue,184,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,8:21:51 AM,Wed,84,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,9:22:47 AM,Wed,242,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,10:25:38 AM,Wed,254,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,11:27:49 AM,Wed,249,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,12:31:20 PM,Wed,245,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,1:31:42 PM,Wed,249,76.28,47.12,-996,39.74,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,2:40:42 PM,Wed,250,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,3:41:14 PM,Wed,240,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 05 2017,4:49:33 PM,Wed,176,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 06 2017,8:05:04 AM,Thu,60,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 06 2017,9:12:10 AM,Thu,247,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 06 2017,10:12:41 AM,Thu,245,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 06 2017,11:14:55 AM,Thu,249,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 06 2017,12:17:40 PM,Thu,246,-996,-996,-996,37,0,No rain,< 66
Monett Lot - North,Transient,April,04 06 2017,1:19:07 PM,Thu,247,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 06 2017,2:22:01 PM,Thu,246,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 06 2017,3:28:57 PM,Thu,240,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 06 2017,4:36:38 PM,Thu,212,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 07 2017,8:58:20 AM,Fri,132,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 07 2017,10:06:58 AM,Fri,249,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 07 2017,11:09:32 AM,Fri,254,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 07 2017,12:16:20 PM,Fri,249,70.45,38.23,-996,37.13,0,No rain,< 57
Monett Lot - North,Transient,April,04 07 2017,1:26:28 PM,Fri,224,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 07 2017,2:33:15 PM,Fri,157,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 07 2017,3:40:09 PM,Fri,112,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 07 2017,4:45:03 PM,Fri,75,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 08 2017,8:54:43 AM,Sat,38,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 08 2017,10:02:56 AM,Sat,94,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 08 2017,11:06:35 AM,Sat,117,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 08 2017,12:15:36 PM,Sat,122,76.42,44.49,-996,41.39,0,No rain,< 66
Monett Lot - North,Transient,April,04 08 2017,1:21:54 PM,Sat,127,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 08 2017,2:28:33 PM,Sat,121,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 08 2017,3:29:09 PM,Sat,52,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 08 2017,4:29:41 PM,Sat,10,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,8:42:05 AM,Sun,-7,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,9:45:57 AM,Sun,-6,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,10:52:43 AM,Sun,-1,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,11:59:40 AM,Sun,3,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,1:06:05 PM,Sun,11,82.04,57.61,82.11,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,2:12:00 PM,Sun,27,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,3:18:24 PM,Sun,37,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 09 2017,4:20:03 PM,Sun,24,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 10 2017,8:30:39 AM,Mon,122,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 10 2017,9:33:04 AM,Mon,246,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 10 2017,10:36:21 AM,Mon,249,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 10 2017,11:39:15 AM,Mon,244,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 10 2017,12:41:58 PM,Mon,246,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 10 2017,1:49:12 PM,Mon,241,82.78,62.73,83.46,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 10 2017,2:50:57 PM,Mon,249,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 10 2017,3:52:34 PM,Mon,242,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 10 2017,4:59:46 PM,Mon,175,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,8:21:49 AM,Tue,117,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,9:28:12 AM,Tue,245,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,10:30:54 AM,Tue,244,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,11:34:32 AM,Tue,246,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,12:34:35 PM,Tue,244,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,1:36:23 PM,Tue,251,73.08,53.19,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,2:37:36 PM,Tue,251,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,3:38:31 PM,Tue,241,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 11 2017,4:44:55 PM,Tue,177,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,8:53:05 AM,Wed,154,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,9:54:41 AM,Wed,250,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,10:59:54 AM,Wed,249,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,12:04:31 PM,Wed,245,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,1:12:46 PM,Wed,256,74.19,44.77,-996,41.11,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,2:12:54 PM,Wed,251,73.99,54,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,3:13:58 PM,Wed,251,73.99,54,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 12 2017,4:20:27 PM,Wed,216,73.99,54,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 13 2017,8:30:12 AM,Thu,126,73.99,54,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 13 2017,9:38:13 AM,Thu,251,73.99,54,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 13 2017,10:44:51 AM,Thu,253,73.99,54,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 13 2017,11:50:23 AM,Thu,252,73.99,54,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 13 2017,12:52:29 PM,Thu,251,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 13 2017,1:52:41 PM,Thu,253,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 13 2017,2:54:44 PM,Thu,241,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 13 2017,4:00:46 PM,Thu,226,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,8:07:31 AM,Fri,43,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,9:14:13 AM,Fri,169,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,10:16:08 AM,Fri,254,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,11:21:36 AM,Fri,248,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,12:25:28 PM,Fri,225,74.82,58.87,-996,-996,1.12,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,1:33:43 PM,Fri,203,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,2:42:42 PM,Fri,179,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,3:45:19 PM,Fri,145,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 14 2017,4:51:01 PM,Fri,84,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 15 2017,8:51:34 AM,Sat,1,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 15 2017,9:58:54 AM,Sat,9,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 15 2017,11:00:23 AM,Sat,9,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 15 2017,12:02:00 PM,Sat,12,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 15 2017,1:02:16 PM,Sat,13,79.97,60.91,-996,-996,0.01,Rain,< 78
Monett Lot - North,Transient,April,04 15 2017,2:09:09 PM,Sat,17,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 15 2017,3:10:21 PM,Sat,21,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 15 2017,4:11:18 PM,Sat,19,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,8:15:27 AM,Sun,-3,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,9:21:53 AM,Sun,-2,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,10:28:51 AM,Sun,-2,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,11:31:03 AM,Sun,3,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,12:38:06 PM,Sun,3,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,1:38:29 PM,Sun,7,81.03,63.99,82.31,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,2:39:45 PM,Sun,7,71.98,61.97,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,3:41:12 PM,Sun,10,71.98,61.97,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 16 2017,4:42:02 PM,Sun,9,71.98,61.97,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 17 2017,8:38:31 AM,Mon,102,71.98,61.97,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 17 2017,9:40:57 AM,Mon,253,71.98,61.97,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 17 2017,10:47:55 AM,Mon,254,71.98,61.97,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 17 2017,11:49:04 AM,Mon,241,71.98,61.97,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 17 2017,12:56:54 PM,Mon,254,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 17 2017,2:00:31 PM,Mon,249,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 17 2017,3:06:19 PM,Mon,252,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 17 2017,4:10:20 PM,Mon,229,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 18 2017,8:25:16 AM,Tue,106,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 18 2017,9:32:44 AM,Tue,247,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 18 2017,10:34:55 AM,Tue,250,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 18 2017,11:35:38 AM,Tue,253,69.6,58.32,-996,-996,0,No rain,< 66
Monett Lot - North,Transient,April,04 18 2017,12:41:09 PM,Tue,252,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 18 2017,1:49:28 PM,Tue,249,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 18 2017,2:53:38 PM,Tue,249,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 18 2017,3:55:16 PM,Tue,243,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 18 2017,4:56:38 PM,Tue,204,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 19 2017,8:02:14 AM,Wed,49,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 19 2017,9:09:10 AM,Wed,179,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 19 2017,10:10:34 AM,Wed,250,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 19 2017,11:14:45 AM,Wed,253,78.75,52.02,-996,-996,0.01,Rain,< 66
Monett Lot - North,Transient,April,04 19 2017,12:22:07 PM,Wed,249,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 19 2017,1:25:56 PM,Wed,252,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 19 2017,2:33:34 PM,Wed,252,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 19 2017,3:40:30 PM,Wed,241,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 19 2017,4:43:50 PM,Wed,173,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,8:01:16 AM,Thu,54,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,9:07:33 AM,Thu,247,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,10:11:45 AM,Thu,253,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,11:14:25 AM,Thu,251,77.94,62.44,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,12:16:05 PM,Thu,246,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,1:24:00 PM,Thu,250,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,2:31:02 PM,Thu,253,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,3:37:45 PM,Thu,236,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 20 2017,4:40:14 PM,Thu,188,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 21 2017,8:50:49 AM,Fri,79,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 21 2017,9:56:16 AM,Fri,199,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 21 2017,10:57:53 AM,Fri,237,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 21 2017,12:01:41 PM,Fri,247,73.13,62.78,-996,-996,0,No rain,< 78
Monett Lot - North,Transient,April,04 21 2017,1:09:36 PM,Fri,229,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 21 2017,2:10:54 PM,Fri,196,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 21 2017,3:15:04 PM,Fri,161,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 21 2017,4:20:25 PM,Fri,125,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 22 2017,8:24:50 AM,Sat,46,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 22 2017,9:30:34 AM,Sat,36,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 22 2017,10:32:10 AM,Sat,29,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 22 2017,11:40:27 AM,Sat,32,62.91,48.79,-996,42.62,1.16,Rain,< 57
Monett Lot - North,Transient,April,04 22 2017,12:46:15 PM,Sat,31,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 22 2017,1:53:20 PM,Sat,39,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 22 2017,2:59:56 PM,Sat,35,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 22 2017,4:08:21 PM,Sat,31,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,8:07:18 AM,Sun,-2,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,9:12:21 AM,Sun,-3,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,10:15:02 AM,Sun,-2,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,11:15:35 AM,Sun,1,59.11,46.26,-996,39.14,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,12:22:22 PM,Sun,5,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,1:29:36 PM,Sun,19,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,2:34:04 PM,Sun,24,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,3:38:35 PM,Sun,30,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 23 2017,4:44:12 PM,Sun,33,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 24 2017,8:48:29 AM,Mon,115,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 24 2017,9:54:31 AM,Mon,244,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 24 2017,11:03:30 AM,Mon,246,69.58,40.2,-996,37.7,0,No rain,< 57
Monett Lot - North,Transient,April,04 24 2017,12:08:17 PM,Mon,245,75.34,45.72,-996,44.12,0,No rain,< 66
Monett Lot - North,Transient,April,04 24 2017,1:16:38 PM,Mon,251,75.34,45.72,-996,44.12,0,No rain,< 66
Monett Lot - North,Transient,April,04 24 2017,2:23:00 PM,Mon,244,75.34,45.72,-996,44.12,0,No rain,< 66
Monett Lot - North,Transient,April,04 24 2017,3:28:50 PM,Mon,239,75.34,45.72,-996,44.12,0,No rain,< 66
Monett Lot - North,Transient,April,04 24 2017,4:32:31 PM,Mon,190,75.34,45.72,-996,44.12,0,No rain,< 66
